month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag,id,zip_code
201809,95110,"san jose, ca",6896,1088,421,-935,81.497982,97.92340982652654,65.07255336945849,17,-0.4035087719298246,-11.5,-0.5142857142857142,-18,-48,-0.058571143484334454,-0.6509433962264151,1.3501,799000,0.06675567423230966,-0.00498132004981322,2.6722,0,5,95110
201809,95136,"san jose, ca",1411,2379,-604,-2333,72.040586,93.89751609266466,50.183656398879876,29,0.6571428571428573,11.5,0.07407407407407418,2,-36,-0.12708736537871135,-0.7273262661955242,1.0727,899000,-0.04308257271348359,0.058892815076560634,3.0067,0,31,95136
201809,95123,"san jose, ca",333,3255,-116,-3249,66.705459,93.10470233116341,40.30621522347892,30,0.22448979591836737,5.5,1,15,-35,-0.06184474434200249,-0.7768519226358841,0.9192,895000,-0.006526951425273042,0.0718562874251496,2.9933,1,18,95123
201809,94598,"walnut creek, ca",3784,65,112,-16,94.468487,97.45426773829873,91.4827072044223,19,-0.3090909090909091,-8.5,-0.3214285714285714,-9,-46,-0.08682111784866864,-0.4023552502453386,2.4691,939000,-0.02694300518134718,-0.15784753363228698,3.1405,1,43,94598
201809,94607,"oakland, ca",3432,1478,-737,-472,78.27763,93.89751609266466,62.657744481216135,29,0.41463414634146334,8.5,-0.033333333333333326,-1,-36,-0.22312368595246734,-0.06987618895796799,1.2982,675000,0.0044642857142858094,0.02427921092564489,2.2575,0,58,94607
201809,94804,"richmond, ca",1901,1701,-710,-951,76.735644,94.57395352220243,58.89733425464596,28,0.24444444444444446,5.5,-0.1515151515151515,-5,-37,-0.22086309906685675,-0.2557964097669121,1.2205,500000,0.002004008016031955,0.13636363636363646,1.6722,0,68,94804
201809,94611,"oakland, ca",894,314,-165,-102,88.866058,96.86511255773357,80.86700367312798,22,-0.06382978723404253,-1.5,0.2941176470588236,5,-43,-0.30647654546830827,-0.07983832697877635,1.8023,1150000,-0.019189765458422214,-0.03765690376569042,3.8462,1,61,94611
201809,94087,"sunnyvale, ca",480,2159,385,-2116,73.464378,94.9303560388406,51.998399825435506,27,0.588235294117647,10,0.42105263157894735,8,-38,0.04998446308873783,-0.6146105308964317,1.1048,1988000,-0.0030060270993794713,0.20484848484848484,6.6488,1,3,94087
201809,94605,"oakland, ca",1418,1261,-185,-563,80.088737,91.58453649489036,68.59293741135397,32,0.23076923076923084,6,-0.030303030303030276,-1,-33,-0.09058832562470309,-0.15135754710222782,1.4316,699000,0.0014326647564470996,0.1669449081803005,2.3378,0,56,94605
201809,94610,"oakland, ca",1626,112,76,-103,92.959232,97.25788267811033,88.66058115430774,21,-0.32258064516129037,-10,0.75,9,-44,-0.2589134125636673,-0.354506957047792,2.2355,710000,-0.1388720436628259,-0.11138923654568211,2.3746,1,60,94610
201809,94621,"oakland, ca",4713,643,-373,-380,85.52933,93.10470233116341,77.95395861366694,30,0.25,6,0.25,6,-35,-0.2526241430734685,-0.16595945308816606,1.6959,399999,-0.04762142857142859,0.012655696202531708,1.3378,1,66,94621
201809,95124,"san jose, ca",1017,2544,556,-2520,71.067753,93.89751609266466,48.23798959886533,29,0.34883720930232553,7.5,1.0714285714285716,15,-36,0.08120364486464915,-0.6543749401894797,1.0418,1310000,0.008080030781069558,0.06938775510204076,4.3813,1,19,95124
201809,95127,"san jose, ca",1376,1692,285,-1501,76.808379,90.8790049823617,62.737753209441024,33,0.06451612903225801,2,0,0,-32,-0.015470656087245183,-0.5443159707467626,1.3001,869888,-0.005842285714285689,-0.03345777777777781,2.9093,0,22,95127
201809,95116,"san jose, ca",2026,682,-144,-372,85.198385,96.35960286576719,74.03716769102083,23,-0.1636363636363637,-4.5,-0.4390243902439024,-18,-42,-0.20341886844349888,-0.6093915144194473,1.5701,700000,0.016130343393991442,0.09717868338557989,2.3411,0,11,95116
201809,94596,"walnut creek, ca",4700,792,85,-763,84.212823,76.95384951085573,91.47179692330072,48,0.1428571428571428,6,1.2857142857142856,27,-17,0.060411356198281085,-0.28900126422250316,2.4688,1059000,-0.01988912437875412,0.07283963124303505,3.5418,1,41,94596
201809,94085,"sunnyvale, ca",5338,3247,159,-3103,66.76001,94.57395352220243,38.94606684365567,28,0.36585365853658547,7.5,-0.03448275862068961,-1,-37,0.002054352292070183,-0.668588511637839,0.8989,1499617,0.0015417664429207,0.36452866242038207,5.0154,1,1,94085
201809,95118,"san jose, ca",3249,2360,228,-2355,72.198785,95.12310433865512,49.27446630541514,26,0.13043478260869557,3,2.25,18,-39,-0.01552292972616287,-0.6914445048966268,1.0612,1150000,-0.021276595744680882,0.16292239363810657,3.8462,1,13,95118
201809,94602,"oakland, ca",2916,82,-27,69,93.672037,97.66519983998253,89.67887405898826,18,-0.09999999999999998,-2,-0.3571428571428571,-10,-47,-0.2228352075689093,-0.09483289124668437,2.3085,728888,-0.07029591836734694,0.16622080000000006,2.4378,0,54,94602
201809,94618,"oakland, ca",6117,89,-52,37,93.38837,95.9486489435211,90.82809033712769,24,0.23076923076923084,4.5,0.04347826086956519,1,-41,-0.2482520742052764,0.0012515644555695093,2.404,1495000,0.07942238267148016,0.2510460251046025,5,0,64,94618
201809,94601,"oakland, ca",1526,935,443,-37,82.694476,89.06789831617995,76.32105320580426,36,-0.040000000000000036,-1.5,0.02857142857142847,1,-29,-0.044574542949975315,0.06314083080040511,1.6426,625000,0.07112253641816624,0.2525050100200401,2.0903,0,53,94601
201809,95120,"san jose, ca",2627,2740,-844,-2561,69.743972,89.06789831617995,50.420045823180715,36,0.5319148936170213,12.5,0.3846153846153846,10,-29,-0.13225257297202198,-0.5357732351447435,1.0781,1575000,0.01645692158760892,-0.01253918495297801,5.2676,1,15,95120
201809,95128,"san jose, ca",2246,2553,-1428,-2490,71.000473,95.9486489435211,46.05229661417609,24,0,0,-0.11111111111111116,-3,-41,-0.3376969696969697,-0.6915085817524842,1.007,1149000,-0.021294718909710353,0.12097560975609767,3.8428,0,23,95128
201809,95132,"san jose, ca",3052,3235,-854,-2809,66.81638,92.34461941302688,41.28814052442085,31,0.31914893617021267,7.5,-0.11428571428571432,-4,-34,-0.17500151399242236,-0.5527681270586111,0.931,1195000,-0.013619479983491556,0.08636363636363642,3.9967,0,27,95132
201809,95112,"san jose, ca",459,1495,-65,-1478,78.115794,93.10470233116341,63.12688656944394,30,0.6216216216216217,11.5,0.7647058823529411,13,-35,-0.029349901595882577,-0.6361239288068556,1.3101,888000,0.03859649122807007,0.13121019108280252,2.9699,1,7,95112
201808,95127,"san jose, ca",1376,1977,-582,-1784,74.996351,90.3255236844026,59.66717757827896,31,0.24,6,0.16981132075471694,4.5,-31,-0.11831303684649652,-0.47157599025330876,1.233,875000,-0.054053542731644755,0.06060606060606055,2.924,0,22,95127
201808,94598,"walnut creek, ca",3784,177,-50,-34,92.39654,92.82534121596964,91.96773958105247,27.5,0,0,-0.140625,-4.5,-34.5,-0.23546303315674133,-0.375433176005305,2.5248,965000,-0.050430504305043033,-0.03015075376884424,3.2247,0,43,94598
201808,95126,"san jose, ca",1777,546,-171,-465,86.980877,97.12794686519233,76.83380775125903,19,0.22580645161290325,3.5,-0.2962962962962963,-8,-43,-0.11747175287654177,-0.5097841639628383,1.6744,1281500,-0.032830188679245254,0.2827827827827827,4.2824,0,21,95126
201808,94087,"sunnyvale, ca",480,2544,338,-2494,71.217429,97.64980658346106,44.78505218597182,17,-0.10526315789473684,-2,-0.08108108108108103,-1.5,-45,0.027832276315189253,-0.6246740622826854,0.9825,1993994,0.036918356734269464,0.1562737025224703,6.6633,0,3,94087
201808,95120,"san jose, ca",2627,1896,-761,-1165,75.538282,95.13174220859791,55.94482154587257,23.5,-0.12962962962962965,-3.5,-0.3733333333333333,-14,-38.5,-0.25644878007490957,-0.3817607752453577,1.1601,1549500,-0.03578095830740513,0.014402618657937794,5.1779,0,15,95120
201808,94603,"oakland, ca",4769,660,-79,-114,85.670754,91.35829501496241,79.98321290416757,29.5,0.22916666666666674,5.5,0.07272727272727275,2,-32.5,-0.029442708562543052,0.06355840974052485,1.7867,475000,-0.02263374485596703,0.20481927710843384,1.5873,0,55,94603
201808,94610,"oakland, ca",1626,188,-102,-2,92.215897,90.3255236844026,94.10626961535654,31,0.9375,15,0.1071428571428572,3,-31,0.06704912154894216,0.13320507016749672,2.8167,824500,0.11796610169491517,-0.08378708745416152,2.7552,0,60,94610
201808,94605,"oakland, ca",1418,1076,-498,-224,81.972119,93.89825560178089,70.04598204510619,26,0.2682926829268293,5.5,-0.19999999999999996,-6.5,-36,-0.17138992925509777,-0.04631365152910416,1.4699,698000,-0.0014306151645206988,0.2465398696312171,2.3325,0,56,94605
201808,94619,"oakland, ca",4588,702,-552,-183,85.240128,92.1210130647398,78.35924385081381,28.5,0.78125,12.5,-0.14925373134328357,-5,-33.5,-0.26337057014933185,-0.11665879206596841,1.7287,671500,-0.014673514306676405,0.034668721109399,2.2439,0,65,94619
201808,95110,"san jose, ca",6896,1509,-259,-1305,78.359244,92.1210130647398,64.59747463688782,28.5,0.2954545454545454,6.5,0.05555555555555558,1.5,-33.5,-0.05840848669437071,-0.42357124183006545,1.3391,749000,-0.15175537938844852,0.09743589743589753,2.5029,0,5,95110
201808,95124,"san jose, ca",1017,3100,-667,-2945,67.701263,96.15356543318005,39.24895992993212,21.5,0.2647058823529411,4.5,0.04878048780487809,1,-40.5,-0.13746034692214038,-0.5864781505430149,0.8997,1299500,-0.04095940959409594,0.08972792022135012,4.3425,0,19,95124
201808,95118,"san jose, ca",3249,2588,-844,-2574,70.845194,95.38354864608422,46.306838916867385,23,0.2777777777777777,5,0.12195121951219523,2.5,-39,-0.16732896772193118,-0.7331889684069682,1.0066,1175000,-0.020016680567139233,0.20639646808182954,3.9265,0,13,95118
201808,95125,"san jose, ca",417,2189,135,-1987,73.536603,93.55156557915481,53.52164075614919,26.5,0.08163265306122458,2,0.12765957446808507,3,-35.5,-0.001683662376641859,-0.47706065376893814,1.1217,1495000,-0.009933774834437137,0.0976505139500734,4.9958,0,20,95125
201808,95132,"san jose, ca",3052,2381,266,-1959,72.259324,95.13174220859791,49.38690606525071,23.5,-0.09615384615384615,-2.5,-0.17543859649122806,-5,-38.5,-0.012969618154857088,-0.4437113608848581,1.0537,1211500,-0.030606121224244887,0.17053140096618358,4.0485,0,27,95132
201808,94595,"walnut creek, ca",4345,734,758,1287,84.875192,90.3255236844026,79.42485949930662,31,-0.06060606060606055,-2,-0.21518987341772156,-8.5,-31,0.14784405933281763,0.4929433502378424,1.7677,618500,0.19171483622350682,0.2127450980392156,2.0668,0,40,94595
201808,94602,"oakland, ca",2916,55,66,68,95.295964,96.76300999927012,93.82891759725568,20,0,0,-0.19999999999999996,-5,-42,0.05938890984534151,0.09396357380321851,2.7737,784000,-0.011349306431273631,0.14119359534206688,2.6199,0,54,94602
201808,94607,"oakland, ca",3432,741,844,1225,84.825925,96.4601124005547,73.19173782935552,20.5,-0.2931034482758621,-8.5,-0.4605263157894737,-17.5,-41.5,0.11197319853540666,0.3371595420908713,1.5604,672000,-0.09366781306898642,0.022831050228310446,2.2456,0,58,94607
201808,94588,"pleasanton, ca",3268,456,151,-92,88.174221,93.29246040435005,83.05598131523246,27,0,0,-0.26027397260273977,-9.5,-35,0.009370357328237544,-0.31477689914071205,1.9117,1148000,0.006625489721546973,0.05904059040590415,3.8363,0,39,94588
201808,95116,"san jose, ca",2026,538,-57,-286,87.042917,92.82534121596964,81.26049193489526,27.5,0.12244897959183665,3,-0.19117647058823528,-6.5,-34.5,-0.06003147499990924,-0.3995032207155813,1.8404,688888,-0.015803985998999903,0.05982769230769236,2.302,0,11,95116
201808,94804,"richmond, ca",1901,991,-124,-512,82.71659,95.642653820889,69.79052623896067,22.5,-0.15094339622641506,-4,0,0,-39.5,-0.13478667795065558,-0.11896655044538595,1.4627,499000,0.024640657084188833,0.13667425968109348,1.6675,0,68,94804
201808,94611,"oakland, ca",894,149,231,-16,93.002336,95.13174220859791,90.87292898328589,23.5,-0.07843137254901966,-2,-0.09615384615384615,-2.5,-38.5,0.14305384522515996,-0.05096711132814635,2.4266,1172500,0.02178649237472774,0.05156950672645744,3.9181,0,61,94611
201808,94086,"sunnyvale, ca",635,2783,-386,-2778,69.712065,94.59528501569228,44.82884460988249,24.5,0.19512195121951215,4,0.96,12,-37.5,-0.08470114699469888,-0.7026581164765997,0.9832,1585000,0.022910616327847633,0.12172682236376509,5.2966,1,2,94086
201808,94618,"oakland, ca",6117,37,-5,6,95.992993,96.92358222027589,95.06240420407269,19.5,0.054054054054053946,1,-0.15217391304347827,-3.5,-42.5,-0.1393889798145117,-0.04609795640224934,2.9861,1385000,0.2111937035417577,-0.03986135181975736,4.6282,0,64,94618
201808,94621,"oakland, ca",4713,270,-52,42,90.818188,94.89818261440772,86.73819429238742,24,-0.21311475409836067,-6.5,0.02127659574468077,0.5,-38,-0.31082195631223886,0.11420210653289997,2.1188,420000,0.05000262500656261,0.1200000000000001,1.4035,0,66,94621
201808,94596,"walnut creek, ca",4700,877,-554,-861,83.721991,79.87008247573169,87.57389971534924,42,0.5272727272727273,14.5,1.625,26,-20,-0.059457392040940804,-0.27512811331497977,2.1739,1080490,0.018379061065608493,0.14513274336283177,3.6107,1,41,94596
201808,94085,"sunnyvale, ca",5338,3406,560,-3341,65.816364,96.4601124005547,35.1726151375812,20.5,0.13888888888888884,2.5,0.4642857142857142,6.5,-41.5,0.12703616676721796,-0.6404229573243658,0.8377,1497308.5,-0.0015393930583609272,0.30257429429068905,5.0035,1,1,94085
201808,94801,"richmond, ca",4554,1903,1403,-584,75.474418,84.22377928618349,66.72505656521422,37.5,-0.3801652892561983,-23,-0.025974025974025983,-1,-24.5,-0.2210681948544143,-0.049988947931494776,1.3858,764944,0.26025618847563736,0.7387066712126378,2.5562,1,67,94801
201808,95135,"san jose, ca",6073,1055,479,-587,82.13634,96.76300999927012,67.50967082694694,20,-0.19999999999999996,-5,-0.3220338983050848,-9.5,-42,0.043584971646973614,-0.24538517072649002,1.4058,1149000,0.04597177969959043,0.6137640449438202,3.8396,1,30,95135
201808,95136,"san jose, ca",1411,1775,95,-1665,76.321071,97.5074812057514,55.13466170352529,17.5,-0.375,-10.5,-0.25531914893617025,-6,-44.5,-0.1072448089117467,-0.5485887847614396,1.1475,939475,-0.04911437246963568,0.0816889764958102,3.1394,0,31,95136
201808,95123,"san jose, ca",333,3139,-655,-3126,67.451281,94.59528501569228,40.307276841106486,24.5,0.2250000000000001,4.5,0.2564102564102564,5,-37.5,-0.12810331050522894,-0.7364797592235568,0.9149,900880,-0.012192982456140311,0.1129676770160093,3.0105,1,18,95123
201808,95112,"san jose, ca",459,1430,125,-1412,79.065397,97.23377855630976,60.89701481643676,18.5,-0.09756097560975607,-2,-0.05128205128205132,-1,-43.5,-0.025533616066160447,-0.6080589777229197,1.2603,855000,-0.02452937820878498,0.14919354838709675,2.8571,0,7,95112
201808,95128,"san jose, ca",2246,1125,382,-1056,81.477629,94.89818261440772,68.05707612583024,24,0.41176470588235303,7,1,12,-38,0.112620498363041,-0.37555098442550694,1.4197,1174000,-0.01625607507960447,0.194910941475827,3.9231,1,23,95128
201808,94601,"oakland, ca",1526,1378,-669,142,79.45223,84.22377928618349,74.68068024231808,37.5,0.47058823529411775,12,-0.07407407407407407,-3,-24.5,-0.09176491571924728,0.1376350177505854,1.6054,583500,-0.01850294365012617,0.10721062618595822,1.9499,0,53,94601
201808,95131,"san jose, ca",4728,3361,-492,-3337,66.080943,97.12794686519233,35.03393912853077,19,0.1515151515151516,2.5,0.6521739130434783,7.5,-43,-0.11768300523425568,-0.6726095261236087,0.835,1006140.5,-0.03199874927842983,0.20207945041816,3.3622,1,26,95131
201807,94603,"oakland, ca",4769,581,,,87.256767,94.27578639356254,80.23774689100219,24,,,,,-35.5,,,1.8018,486000,,,1.6205,0,55,94603
201807,95118,"san jose, ca",3249,1744,,,77.337235,97.10680321872715,57.567666422823706,18,,,,,-41.5,,,1.1831,1199000,,,3.998,0,13,95118
201807,95131,"san jose, ca",4728,2869,,,69.652524,97.52377468910022,41.78127286027798,16.5,,,,,-43,,,0.9263,1039400,,,3.4658,0,26,95131
201807,94087,"sunnyvale, ca",480,2882,,,69.608632,96.7117776152158,42.50548646671544,19,,,,,-40.5,,,0.9356,1923000,,,6.4121,0,3,94087
201807,94607,"oakland, ca",3432,1585,,,78.569861,90.77907827359181,66.36064374542795,29,,,,,-30.5,,,1.3734,741450,,,2.4723,0,58,94607
201807,95126,"san jose, ca",1777,375,,,89.663497,97.76152158010241,81.56547183613753,15.5,,,,,-44,,,1.8569,1325000,,,4.4181,1,21,95126
201807,94588,"pleasanton, ca",3268,607,,,86.958669,92.42136064374543,81.49597659107535,27,,,,,-32.5,,,1.8537,1140444,,,3.8027,0,39,94588
201807,94596,"walnut creek, ca",4700,323,,,90.268837,91.91660570592538,88.62106803218727,27.5,,,,,-32,,,2.2622,1060990,,,3.5378,0,41,94596
201807,94619,"oakland, ca",4588,150,,,93.370519,97.6444769568398,89.09656181419166,16,,,,,-43.5,,,2.2969,681500,,,2.2724,0,65,94619
201807,95124,"san jose, ca",1017,2433,,,72.666423,97.40673006583759,47.92611558156547,17,,,,,-42.5,,,1.021,1355000,,,4.5182,0,19,95124
201807,94601,"oakland, ca",1526,709,,,85.846745,93.40526700804682,78.2882223847842,25.5,,,,,-34,,,1.73,594500,,,1.9823,0,53,94601
201807,94598,"walnut creek, ca",3784,127,,,94.005121,91.91660570592538,96.09363569861009,27.5,,,,,-32,,,3.2322,1016250,,,3.3886,0,43,94598
201807,94602,"oakland, ca",2916,121,,,94.131309,96.33504023408925,91.92757863935626,20,,,,,-39.5,,,2.5625,793000,,,2.6442,0,54,94602
201807,94621,"oakland, ca",4713,218,,,92.190929,89.33430870519385,95.04754937820043,30.5,,,,,-29,,,3.0091,399999,,,1.3338,0,66,94621
201807,94611,"oakland, ca",894,380,,,89.61229,93.40526700804682,85.81931236283833,25.5,,,,,-34,,,2.0778,1147500,,,3.8263,1,61,94611
201807,94595,"walnut creek, ca",4345,1492,,,79.209949,87.12143379663496,71.29846378931968,33,,,,,-26.5,,,1.5073,519000,,,1.7306,0,40,94595
201807,95112,"san jose, ca",459,1555,,,78.800293,96.00950987564009,61.59107534747622,20.5,,,,,-39,,,1.2658,876500,,,2.9226,0,7,95112
201807,95125,"san jose, ca",417,2324,,,73.386979,94.05632772494513,52.717629846378934,24.5,,,,,-35,,,1.0997,1510000,,,5.035,0,20,95125
201807,95135,"san jose, ca",6073,1534,,,78.924653,93.75640087783468,64.0929041697147,25,,,,,-34.5,,,1.3185,1098500,,,3.6629,1,30,95135
201807,95116,"san jose, ca",2026,481,,,88.441843,94.05632772494513,82.82735918068764,24.5,,,,,-35,,,1.9163,699950,,,2.3339,0,11,95116
201807,95132,"san jose, ca",3052,2647,,,71.225311,93.12362838332115,49.32699341623994,26,,,,,-33.5,,,1.0449,1249750,,,4.1672,0,27,95132
201807,94618,"oakland, ca",6117,32,,,96.752012,96.88002926115583,96.62399414776883,18.5,,,,,-41,,,3.396,1143500,,,3.8129,0,64,94618
201807,94606,"oakland, ca",1717,346,,,90,90.21945866861742,89.7805413313826,29.5,,,,,-30,,,2.3547,674000,,,2.2474,1,57,94606
201807,95123,"san jose, ca",333,2484,,,72.373811,96.33504023408925,48.41258229700073,20,,,,,-39.5,,,1.027,912000,,,3.041,0,18,95123
201807,94085,"sunnyvale, ca",5338,3966,,,62.852963,97.10680321872715,28.59912216532553,18,,,,,-41.5,,,0.7274,1499617,,,5.0004,0,1,94085
201807,95120,"san jose, ca",2627,1135,,,82.15801,92.42136064374543,71.89465983906365,27,,,,,-32.5,,,1.5271,1607000,,,5.3585,0,15,95120
201807,95127,"san jose, ca",1376,1395,,,79.974396,93.75640087783468,66.19239209948793,25,,,,,-34.5,,,1.3688,924999.5,,,3.0844,0,22,95127
201807,95136,"san jose, ca",1411,1870,,,76.42831,91.6020482809071,61.2545720555962,28,,,,,-31.5,,,1.258,988000,,,3.2944,0,31,95136
201807,95128,"san jose, ca",2246,1507,,,79.123994,97.40673006583759,60.84125822970007,17,,,,,-42.5,,,1.2489,1193400,,,3.9793,0,23,95128
201807,94605,"oakland, ca",1418,578,,,87.275055,96.00950987564009,78.54059985369423,20.5,,,,,-39,,,1.7362,699000,,,2.3308,0,56,94605
201807,94801,"richmond, ca",4554,3306,,,66.812363,54.94513533284565,78.67959034381859,60.5,,,,,1,,,1.7413,606975,,,2.0239,1,67,94801
201807,94804,"richmond, ca",1901,867,,,84.420263,92.73226042428676,76.10826627651792,26.5,,,,,-33,,,1.6546,487000,,,1.6239,0,68,94804
201807,94610,"oakland, ca",1626,86,,,94.859181,97.6444769568398,92.07388441843453,16,,,,,-43.5,,,2.5836,737500,,,2.4592,1,60,94610
201807,94086,"sunnyvale, ca",635,2397,,,72.909656,96.00950987564009,49.80980248719825,20.5,,,,,-39,,,1.0514,1549500,,,5.1667,0,2,94086
201806,95127,"san jose, ca",1376,634,,,87.196746,95.3814162197658,79.01207544416475,18,,,,,-39,,,1.7654,920000,,,3.0667,0,22,95127
201806,94598,"walnut creek, ca",3784,341,,,90.874102,89.31086060340739,92.43734267264966,28,,,,,-29,,,2.6883,985000,,,3.2833,1,43,94598
201806,95125,"san jose, ca",417,1970,,,76.170151,95.97241983145453,56.36788150742402,17,,,,,-40,,,1.1542,1475000,,,4.9167,0,20,95125
201806,94595,"walnut creek, ca",4345,1621,,,78.984714,88.0157600963117,69.95366823537996,29,,,,,-28,,,1.4682,579000,,,1.93,0,40,94595
201806,94086,"sunnyvale, ca",635,2235,,,74.282222,95.97241983145453,52.592025099412645,17,,,,,-40,,,1.0883,1690000,,,5.6333,1,2,94086
201806,94596,"walnut creek, ca",4700,381,,,90.357886,93.47707124876874,87.23869979205429,22,,,,,-35,,,2.1963,950000,,,3.1667,1,41,94596
201806,95123,"san jose, ca",333,1640,,,78.8625,95.97241983145453,61.75258108058809,17,,,,,-40,,,1.262,942000,,,3.14,0,18,95123
201806,94621,"oakland, ca",4713,1384,,,80.661048,79.16529860275072,82.15679836561964,37,,,,,-20,,,1.9032,424800,,,1.416,0,66,94621
201806,95131,"san jose, ca",4728,3282,,,67.699099,95.97241983145453,39.42577797234687,17,,,,,-40,,,0.8694,1100000,,,3.6667,0,26,95131
201806,94610,"oakland, ca",1626,41,,,96.722119,98.12484039254315,95.31939732224289,11,,,,,-46,,,3.1751,789000,,,2.63,1,60,94610
201806,94801,"richmond, ca",4554,3203,,,68.209843,64.17861442486593,72.24107110284193,49,,,,,-8,,,1.5339,528880,,,1.7629,1,67,94801
201806,95135,"san jose, ca",6073,504,,,88.893145,93.47707124876874,84.30921892670825,22,,,,,-35,,,2.0154,999999,,,3.3333,1,30,95135
201806,95118,"san jose, ca",3249,1207,,,82.018168,95.3814162197658,68.65491955784174,18,,,,,-39,,,1.4354,1195000,,,3.9833,1,13,95118
201806,95124,"san jose, ca",1017,2692,,,71.434825,95.3814162197658,47.488234650322866,18,,,,,-39,,,1.001,1299000,,,4.33,0,19,95124
201806,94618,"oakland, ca",6117,51,,,96.322644,97.81474590492869,94.83054248294481,13,,,,,-44,,,3.0649,1399000,,,4.6633,1,64,94618
201806,95136,"san jose, ca",1411,1318,,,81.175441,95.020247345956,67.33063368720586,19,,,,,-38,,,1.3941,969000,,,3.23,0,31,95136
201806,94607,"oakland, ca",3432,721,,,86.268286,98.12484039254315,74.41173251614316,11,,,,,-46,,,1.602,725000,,,2.4167,0,58,94607
201806,95128,"san jose, ca",2246,992,,,83.855022,97.07051913465398,70.6395242785743,15,,,,,-42,,,1.4874,1200000,,,4,1,23,95128
201806,94602,"oakland, ca",2916,221,,,92.904308,97.07051913465398,88.73809784393127,15,,,,,-42,,,2.3037,899000,,,2.9967,0,54,94602
201806,94603,"oakland, ca",4769,457,,,89.429426,91.67487505016234,87.18397723541645,24,,,,,-33,,,2.1916,489000,,,1.63,0,55,94603
201806,94619,"oakland, ca",4588,201,,,93.228996,93.47707124876874,92.9809200685856,22,,,,,-35,,,2.7569,699000,,,2.33,0,65,94619
201806,95132,"san jose, ca",3052,1414,,,80.425741,95.97241983145453,64.87906314983036,17,,,,,-40,,,1.3367,1198888,,,3.9963,0,27,95132
201806,94087,"sunnyvale, ca",480,3303,,,67.578709,91.67487505016234,43.48254350443253,24,,,,,-33,,,0.9373,1888888,,,6.2963,1,3,94087
201806,95120,"san jose, ca",2627,912,,,84.46609,91.67487505016234,77.25730546131115,24,,,,,-33,,,1.6977,1599999,,,5.3333,0,15,95120
201806,95112,"san jose, ca",459,725,,,86.217212,97.07051913465398,75.36390500164167,15,,,,,-42,,,1.6297,875000,,,2.9167,0,7,95112
201806,94804,"richmond, ca",1901,1247,,,81.76462,93.47707124876874,70.05216883732808,22,,,,,-35,,,1.4709,489900,,,1.633,0,68,94804
201806,94601,"oakland, ca",1526,1464,,,80.044508,80.77049359746087,79.3185217613367,36,,,,,-21,,,1.7815,610000,,,2.0333,0,53,94601
201806,94588,"pleasanton, ca",3268,444,,,89.6319,92.52489876327023,86.73890044142863,23,,,,,-34,,,2.1629,1222000,,,4.0733,0,39,94588
201806,95116,"san jose, ca",2026,223,,,92.886068,98.3546751304221,87.41746014373791,10,,,,,-47,,,2.2095,729000,,,2.43,1,11,95116
201806,94611,"oakland, ca",894,640,,,87.140199,88.0157600963117,86.26463828390062,29,,,,,-28,,,2.1261,1230000,,,4.1,0,61,94611
201806,94605,"oakland, ca",1418,860,,,84.969538,92.52489876327023,77.41417679033964,23,,,,,-34,,,1.7058,629000,,,2.0967,1,56,94605
201805,94801,"richmond, ca",4554,3143,,,70.013975,72.00544297745579,68.02250744731712,42,,,,,-15,,,1.4046,549900,,,1.8336,1,67,94801
201805,95135,"san jose, ca",6073,679,,,87.939024,90.32400426611747,85.5540436173734,24.5,,,,,-32.5,,,2.1238,1165000,,,3.8846,1,30,95135
201805,95112,"san jose, ca",459,489,,,89.956236,95.67871722261042,84.23375381560075,16.5,,,,,-40.5,,,2.0425,902000,,,3.0077,0,7,95112
201805,94619,"oakland, ca",4588,179,,,94.209481,96.2009488433673,92.21801331322864,15.5,,,,,-41.5,,,2.7364,707475,,,2.359,0,65,94619
201805,95131,"san jose, ca",4728,1552,,,80.412637,98.49582582472142,62.32944724357324,9,,,,,-48,,,1.2641,1002299,,,3.3421,0,26,95131
201805,94588,"pleasanton, ca",3268,233,,,93.141113,95.94351072045897,90.33871501599793,16,,,,,-41,,,2.5151,1292000,,,4.3081,0,39,94588
201805,95116,"san jose, ca",2026,231,,,93.141113,94.67103085579788,91.61119488065904,18.5,,,,,-38.5,,,2.6627,731500,,,2.4391,1,11,95116
201805,94603,"oakland, ca",4769,1128,,,83.851274,79.94924791291236,87.75330072450444,35,,,,,-22,,,2.2844,489000,,,1.6305,0,55,94603
201805,95120,"san jose, ca",2627,1493,,,80.831893,85.25247324482366,76.41131256665808,30,,,,,-27,,,1.6842,1715000,,,5.7186,1,15,95120
201805,94610,"oakland, ca",1626,186,,,93.981464,95.67871722261042,92.28421168769077,16.5,,,,,-40.5,,,2.7452,662000,,,2.2074,1,60,94610
201805,94087,"sunnyvale, ca",480,2290,,,75.403626,95.94351072045897,54.863741679232106,16,,,,,-41,,,1.1105,1900000,,,6.3354,1,3,94087
